"4","1957",TRUE,19.3938785274023
"38","3165",TRUE,19.3938785274023
"40","1771",TRUE,19.3938785274023
"51","4165",TRUE,19.3938785274023
"69","4289",TRUE,19.3938785274023
"75","2377",TRUE,19.3938785274023
"79","4127",TRUE,19.3938785274023
"83","1110",TRUE,19.3938785274023
"85","2623",TRUE,19.3938785274023
"97","3464",TRUE,19.3938785274023
"106","398",TRUE,19.3938785274023
"110","1867",TRUE,19.3938785274023
"121","1503",TRUE,19.3938785274023
"123","4161",TRUE,19.3938785274023
"138","1480",TRUE,19.3938785274023
"170","3286",TRUE,19.3938785274023
"173","1169",TRUE,19.3938785274023
"178","1570",TRUE,19.3938785274023
"190","2965",TRUE,19.3938785274023
"201","1481",TRUE,19.3938785274023
"209","1470",TRUE,19.3938785274023
"210","610",TRUE,19.3938785274023
"221","1493",TRUE,19.3938785274023
"273","2659",TRUE,19.3938785274023
"284","2919",TRUE,19.3938785274023
"299","2086",TRUE,19.3938785274023
"300","1068",TRUE,19.3938785274023
"317","4940",TRUE,19.3938785274023
"328","4882",TRUE,19.3938785274023
"332","2931",TRUE,19.3938785274023
"346","3481",TRUE,19.3938785274023
"350","1706",TRUE,19.3938785274023
"359","4371",TRUE,19.3938785274023
"363","1924",TRUE,19.3938785274023
"373","2441",TRUE,19.3938785274023
"380","674",TRUE,19.3938785274023
"391","1447",TRUE,19.3938785274023
"420","4139",TRUE,19.3938785274023
"422","3003",TRUE,19.3938785274023
"430","796",TRUE,19.3938785274023
"441","4326",TRUE,19.3938785274023
"447","1302",TRUE,19.3938785274023
"456","1434",TRUE,19.3938785274023
"460","4743",TRUE,19.3938785274023
"479","4703",TRUE,19.3938785274023
"493","2936",TRUE,19.3938785274023
"495","3490",TRUE,19.3938785274023
"528","1124",TRUE,19.3938785274023
"530","2024",TRUE,19.3938785274023
"532","2254",TRUE,19.3938785274023
"547","1656",TRUE,19.3938785274023
"552","890",TRUE,19.3938785274023
"557","3278",TRUE,19.3938785274023
"565","3708",TRUE,19.3938785274023
"571","4835",TRUE,19.3938785274023
"573","4800",TRUE,19.3938785274023
"581","4056",TRUE,19.3938785274023
"590","979",TRUE,19.3938785274023
"592","930",TRUE,19.3938785274023
"593","4734",TRUE,19.3938785274023
"594","2885",TRUE,19.3938785274023
"600","1072",TRUE,19.3938785274023
"604","2033",TRUE,19.3938785274023
"607","3796",TRUE,19.3938785274023
"619","4235",TRUE,19.3938785274023
"624","2882",TRUE,19.3938785274023
"635","657",TRUE,19.3938785274023
"643","2118",TRUE,19.3938785274023
"650","4234",TRUE,19.3938785274023
"664","1183",TRUE,19.3938785274023
"708","2472",TRUE,19.3938785274023
"709","4578",TRUE,19.3938785274023
"720","4871",TRUE,19.3938785274023
"722","752",TRUE,19.3938785274023
"754","2322",TRUE,19.3938785274023
"793","4078",TRUE,19.3938785274023
"826","1120",TRUE,19.3938785274023
"829","4956",TRUE,19.3938785274023
"831","2230",TRUE,19.3938785274023
"835","1460",TRUE,19.3938785274023
"854","4760",TRUE,19.3938785274023
"876","1257",TRUE,19.3938785274023
"882","3126",TRUE,19.3938785274023
"888","3419",TRUE,19.3938785274023
"893","2240",TRUE,19.3938785274023
"908","1444",TRUE,19.3938785274023
"921","2027",TRUE,19.3938785274023
"929","3656",TRUE,19.3938785274023
"936","986",TRUE,19.3938785274023
"937","4886",TRUE,19.3938785274023
"940","1471",TRUE,19.3938785274023
"955","3723",TRUE,19.3938785274023
"962","3678",TRUE,19.3938785274023
"965","3394",TRUE,19.3938785274023
"973","1517",TRUE,19.3938785274023
"989","1595",TRUE,19.3938785274023
"997","2018",TRUE,19.3938785274023
"1004","1484",TRUE,19.3938785274023
"1013","3342",TRUE,19.3938785274023
"1020","4933",TRUE,19.3938785274023
"1025","4976",TRUE,19.3938785274023
"1040","1371",TRUE,19.3938785274023
"1061","4443",TRUE,19.3938785274023
"1087","1655",TRUE,19.3938785274023
"1090","4382",TRUE,19.3938785274023
"1099","3825",TRUE,19.3938785274023
"1100","1181",TRUE,19.3938785274023
"1101","1646",TRUE,19.3938785274023
"1119","4630",TRUE,19.3938785274023
"1121","2001",TRUE,19.3938785274023
"1126","2524",TRUE,19.3938785274023
"1173","3792",TRUE,19.3938785274023
"1184","1449",TRUE,19.3938785274023
"1193","3277",TRUE,19.3938785274023
"1197","4179",TRUE,19.3938785274023
"1199","2200",TRUE,19.3938785274023
"1201","3879",TRUE,19.3938785274023
"1204","4478",TRUE,19.3938785274023
"1222","1357",TRUE,19.3938785274023
"1228","2019",TRUE,19.3938785274023
"1232","1790",TRUE,19.3938785274023
"1234","2115",TRUE,19.3938785274023
"1241","3213",TRUE,19.3938785274023
"1263","3035",TRUE,19.3938785274023
"1267","2095",TRUE,19.3938785274023
"1278","1280",TRUE,19.3938785274023
"1279","4450",TRUE,19.3938785274023
"1281","2672",TRUE,19.3938785274023
"1307","3542",TRUE,19.3938785274023
"1325","2037",TRUE,19.3938785274023
"1329","3177",TRUE,19.3938785274023
"1342","1787",TRUE,19.3938785274023
"1361","4147",TRUE,19.3938785274023
"1386","4766",TRUE,19.3938785274023
"1390","4320",TRUE,19.3938785274023
"1409","1979",TRUE,19.3938785274023
"1426","2102",TRUE,19.3938785274023
"1439","3801",TRUE,19.3938785274023
"1489","4392",TRUE,19.3938785274023
"1494","4919",TRUE,19.3938785274023
"1499","4635",TRUE,19.3938785274023
"1509","3112",TRUE,19.3938785274023
"1510","2589",TRUE,19.3938785274023
"1514","4894",TRUE,19.3938785274023
"1539","2522",TRUE,19.3938785274023
"1552","3532",TRUE,19.3938785274023
"1564","1763",TRUE,19.3938785274023
"1580","4904",TRUE,19.3938785274023
"1583","4609",TRUE,19.3938785274023
"1589","1679",TRUE,19.3938785274023
"1591","2315",TRUE,19.3938785274023
"1604","1644",TRUE,19.3938785274023
"1631","4628",TRUE,19.3938785274023
"1634","1833",TRUE,19.3938785274023
"1638","2644",TRUE,19.3938785274023
"1659","1735",TRUE,19.3938785274023
"1671","1734",TRUE,19.3938785274023
"1700","3645",TRUE,19.3938785274023
"1705","3842",TRUE,19.3938785274023
"1718","4257",TRUE,19.3938785274023
"1722","3653",TRUE,19.3938785274023
"1736","3204",TRUE,19.3938785274023
"1758","2963",TRUE,19.3938785274023
"1766","3749",TRUE,19.3938785274023
"1773","2325",TRUE,19.3938785274023
"1776","4421",TRUE,19.3938785274023
"1806","4085",TRUE,19.3938785274023
"1822","4637",TRUE,19.3938785274023
"1824","2288",TRUE,19.3938785274023
"1832","4631",TRUE,19.3938785274023
"1838","3144",TRUE,19.3938785274023
"1843","2045",TRUE,19.3938785274023
"1848","3901",TRUE,19.3938785274023
"1865","4174",TRUE,19.3938785274023
"1879","2097",TRUE,19.3938785274023
"1885","2127",TRUE,19.3938785274023
"1916","4033",TRUE,19.3938785274023
"1933","2041",TRUE,19.3938785274023
"1935","2615",TRUE,19.3938785274023
"1940","1960",TRUE,19.3938785274023
"1941","3318",TRUE,19.3938785274023
"1959","2728",TRUE,19.3938785274023
"1962","2942",TRUE,19.3938785274023
"1978","2651",TRUE,19.3938785274023
"2025","3932",TRUE,19.3938785274023
"2043","4226",TRUE,19.3938785274023
"2099","2961",TRUE,19.3938785274023
"2103","4522",TRUE,19.3938785274023
"2107","4993",TRUE,19.3938785274023
"2113","2351",TRUE,19.3938785274023
"2120","4629",TRUE,19.3938785274023
"2126","2267",TRUE,19.3938785274023
"2161","2391",TRUE,19.3938785274023
"2167","3506",TRUE,19.3938785274023
"2169","2350",TRUE,19.3938785274023
"2184","4482",TRUE,19.3938785274023
"2191","4263",TRUE,19.3938785274023
"2205","3472",TRUE,19.3938785274023
"2207","4086",TRUE,19.3938785274023
"2239","3495",TRUE,19.3938785274023
"2241","4181",TRUE,19.3938785274023
"2242","3266",TRUE,19.3938785274023
"2255","4151",TRUE,19.3938785274023
"2261","4447",TRUE,19.3938785274023
"2271","2960",TRUE,19.3938785274023
"2289","4865",TRUE,19.3938785274023
"2294","3797",TRUE,19.3938785274023
"2314","4484",TRUE,19.3938785274023
"2319","4531",TRUE,19.3938785274023
"2323","4452",TRUE,19.3938785274023
"2382","4189",TRUE,19.3938785274023
"2409","4310",TRUE,19.3938785274023
"2416","2704",TRUE,19.3938785274023
"2423","3785",TRUE,19.3938785274023
"2433","4797",TRUE,19.3938785274023
"2460","2752",TRUE,19.3938785274023
"2461","3612",TRUE,19.3938785274023
"2498","4449",TRUE,19.3938785274023
"2505","3598",TRUE,19.3938785274023
"2533","2833",TRUE,19.3938785274023
"2587","3367",TRUE,19.3938785274023
"2609","3113",TRUE,19.3938785274023
"2628","4062",TRUE,19.3938785274023
"2629","3831",TRUE,19.3938785274023
"2634","4791",TRUE,19.3938785274023
"2741","3541",TRUE,19.3938785274023
"2758","4391",TRUE,19.3938785274023
"2804","2863",TRUE,19.3938785274023
"2825","3171",TRUE,19.3938785274023
"2828","3614",TRUE,19.3938785274023
"2860","3060",TRUE,19.3938785274023
"2862","3636",TRUE,19.3938785274023
"2868","3218",TRUE,19.3938785274023
"2869","3839",TRUE,19.3938785274023
"2894","4028",TRUE,19.3938785274023
"2899","3629",TRUE,19.3938785274023
"2904","3478",TRUE,19.3938785274023
"2945","3967",TRUE,19.3938785274023
"2947","4304",TRUE,19.3938785274023
"2958","4811",TRUE,19.3938785274023
"3009","4100",TRUE,19.3938785274023
"3012","4004",TRUE,19.3938785274023
"3028","3052",TRUE,19.3938785274023
"3084","3513",TRUE,19.3938785274023
"3088","4012",TRUE,19.3938785274023
"3130","4386",TRUE,19.3938785274023
"3153","3245",TRUE,19.3938785274023
"3222","4500",TRUE,19.3938785274023
"3248","3276",TRUE,19.3938785274023
"3284","4974",TRUE,19.3938785274023
"3288","4533",TRUE,19.3938785274023
"3300","4936",TRUE,19.3938785274023
"3313","4643",TRUE,19.3938785274023
"3378","4230",TRUE,19.3938785274023
"3386","4365",TRUE,19.3938785274023
"3411","3461",TRUE,19.3938785274023
"3462","3931",TRUE,19.3938785274023
"3512","4767",TRUE,19.3938785274023
"3544","4200",TRUE,19.3938785274023
"3581","4924",TRUE,19.3938785274023
"3661","4949",TRUE,19.3938785274023
"3685","4448",TRUE,19.3938785274023
"3691","3810",TRUE,19.3938785274023
"3698","4301",TRUE,19.3938785274023
"3703","3766",TRUE,19.3938785274023
"3737","4177",TRUE,19.3938785274023
"3751","4287",TRUE,19.3938785274023
"3756","4019",TRUE,19.3938785274023
"3819","4683",TRUE,19.3938785274023
"3832","4822",TRUE,19.3938785274023
"3836","4133",TRUE,19.3938785274023
"3840","4684",TRUE,19.3938785274023
"3893","4422",TRUE,19.3938785274023
"3907","3961",TRUE,19.3938785274023
"3912","4285",TRUE,19.3938785274023
"4022","4682",TRUE,19.3938785274023
"4048","4565",TRUE,19.3938785274023
"4080","4616",TRUE,19.3938785274023
"4170","4394",TRUE,19.3938785274023
"4324","4412",TRUE,19.3938785274023
"4346","4397",TRUE,19.3938785274023
"4404","4438",TRUE,19.3938785274023
"4442","4979",TRUE,19.3938785274023
"4481","4545",TRUE,19.3938785274023
"4575","4847",TRUE,19.3938785274023
"4694","4930",TRUE,19.3938785274023
"4698","4965",TRUE,19.3938785274023
"4742","4869",TRUE,19.3938785274023
"4753","4991",TRUE,19.3938785274023
